time,vGS4,iGS4,tGS4,vGS1,tGS1,iGS1,tBat,vBat,vGS2,tGS2,iGS2,vGS3,tGS3,iGS3,iADCS,tODB,iRX,RSSI,iTX ,tPA,i1200,i3v3,v3v3,i5v,v5v,tSU
948820080,8985,4,1.9,8985,8.3,0,3.5,8985,8985,11.5,81,8985,25.9,2,2,8.3,47,1312,0,13.1,0,0,0,0,0,0.0
948820095,8985,4,1.9,8985,8.3,0,3.5,8985,8985,13.1,81,8985,27.5,2,4,9.9,47,1432,0,13.1,0,0,0,0,0,0.0
948820110,8985,6,1.9,8985,8.3,0,3.5,8985,8985,14.7,78,8985,27.5,2,4,9.9,46,1408,0,13.1,0,0,0,0,0,0.0
949025562,8597,21,3.5,8632,8.3,53,3.5,8386,8597,14.7,61,8668,22.7,337,2,8.3,45,1296,0,13.1,0,0,0,0,0,0.0
949025607,8985,4,1.9,8985,8.3,0,3.5,8985,8985,13.1,78,8985,25.9,2,4,8.3,46,1248,0,13.1,0,0,0,0,0,0.0
949025622,8985,4,1.9,8985,8.3,0,3.5,8985,8985,13.1,78,8985,25.9,2,4,8.3,46,1424,0,13.1,0,0,0,0,0,0.0
949025637,8985,6,1.9,8985,8.3,0,3.5,8985,8985,14.7,78,8985,25.9,2,4,9.9,46,1288,0,13.1,0,0,0,0,0,0.0
949025652,8985,8,1.9,8985,8.3,0,3.5,8985,8985,14.7,76,8985,25.9,2,4,9.9,47,1448,0,13.1,0,0,0,0,0,0.0
949025668,8985,10,1.9,8985,8.3,0,5.1,8985,8985,16.3,72,8985,25.9,2,2,9.9,46,1384,0,13.1,0,0,0,0,0,0.0
949075400,8985,12,8.3,8985,6.7,23,1.9,8985,8985,22.7,2,8985,21.1,46,2,8.3,46,1456,0,13.1,0,0,0,0,0,0.0
949075416,8985,10,8.3,8985,6.7,27,1.9,8985,8985,24.3,2,8985,22.7,44,4,8.3,46,1344,0,13.1,0,0,0,0,0,0.0
949075446,8985,14,6.7,8985,6.7,29,3.5,8985,8985,24.3,2,8985,24.3,38,4,8.3,46,1408,0,13.1,0,0,0,0,0,0.0
949075461,8985,19,6.7,8985,6.7,27,3.5,8985,8985,24.3,2,8985,25.9,38,4,8.3,46,1408,0,13.1,0,0,0,0,0,0.0
949075476,8985,21,6.7,8985,6.7,23,3.5,8985,8985,22.7,2,8985,27.5,38,4,8.3,46,1432,0,13.1,0,0,0,0,0,0.0
949075491,8985,23,6.7,8985,6.7,19,3.5,8985,8985,22.7,6,8985,29.1,36,2,8.3,46,1376,0,13.1,0,0,0,0,0,0.0
949075506,8985,23,6.7,8985,6.7,14,3.5,8985,8985,21.1,21,8985,29.1,25,2,8.3,46,1400,0,13.1,0,0,0,0,0,0.0
949075521,8985,21,6.7,8985,6.7,12,3.5,8985,8985,21.1,36,8985,30.7,12,2,8.3,46,1344,0,13.1,0,0,0,0,0,0.0
949075536,8985,21,5.1,8985,6.7,10,3.5,8985,8985,21.1,49,8985,32.3,6,2,9.9,46,1432,0,13.1,0,0,0,0,0,0.0
949075551,8985,21,5.1,8985,8.3,8,3.5,8985,8985,21.1,51,8985,33.9,4,2,9.9,46,1368,0,13.1,0,0,0,0,0,0.0
949191789,8985,4,9.9,8985,9.9,0,0.3,8985,8985,-6.1,81,8985,16.3,2,4,6.7,46,1320,0,11.5,0,0,0,0,0,0.0
949191804,8985,4,9.9,8985,9.9,0,1.9,8985,8985,-6.1,81,8985,16.3,2,4,6.7,46,1376,0,11.5,0,0,0,0,0,0.0
949191819,8985,4,9.9,8985,9.9,0,1.9,8985,8985,-4.5,83,8985,16.3,2,4,6.7,47,1392,0,11.5,0,0,0,0,0,0.0
949191834,8985,4,9.9,8985,8.3,0,1.9,8985,8985,-2.9,81,8985,16.3,2,4,6.7,46,1392,0,11.5,0,0,0,0,0,0.0
949330750,8985,8,3.5,8985,1.9,32,0.3,8985,8985,17.9,2,8985,17.9,42,4,6.7,46,1312,0,11.5,0,0,0,0,0,0.0
949330765,8985,8,3.5,8985,3.5,38,0.3,8985,8985,19.5,2,8985,19.5,40,4,6.7,46,1408,0,11.5,0,0,0,0,0,0.0
949330796,8985,8,3.5,8985,3.5,49,1.9,8985,8985,22.7,2,8985,21.1,27,4,6.7,46,1408,0,11.5,0,0,0,0,0,0.0
949330811,8985,10,3.5,8985,3.5,53,1.9,8985,8985,22.7,2,8985,21.1,21,4,6.7,46,1424,0,11.5,0,0,0,0,0,0.0
949330841,8985,19,3.5,8985,5.1,55,1.9,8985,8985,22.7,2,8985,24.3,10,4,6.7,46,1256,0,11.5,0,0,0,0,0,0.0
949330856,8985,25,3.5,8985,5.1,55,1.9,8985,8985,22.7,2,8985,25.9,4,2,6.7,46,1256,0,11.5,0,0,0,0,0,0.0
949330871,8985,32,3.5,8985,5.1,49,1.9,8985,8985,22.7,2,8985,25.9,2,2,8.3,46,1368,0,11.5,0,0,0,0,0,0.0
949453022,8985,6,6.7,8985,3.5,44,1.9,8985,8985,25.9,2,8985,17.9,34,4,8.3,46,1368,0,11.5,0,0,0,0,0,0.0
949453037,8985,6,6.7,8985,3.5,51,3.5,8985,8985,27.5,2,8985,19.5,27,2,8.3,46,1240,0,13.1,0,0,0,0,0,0.0
949453052,8985,6,6.7,8985,3.5,57,3.5,8985,8985,27.5,2,8985,21.1,23,2,8.3,46,1352,0,13.1,0,0,0,0,0,0.0
949453067,8985,6,6.7,8985,5.1,59,3.5,8985,8985,27.5,2,8985,22.7,19,2,8.3,46,1288,0,13.1,0,0,0,0,0,0.0
949453082,8985,6,5.1,8985,5.1,61,3.5,8985,8985,27.5,2,8985,24.3,14,2,8.3,46,1368,0,13.1,0,0,0,0,0,0.0
949453097,8985,8,5.1,8985,6.7,64,3.5,8985,8985,27.5,2,8985,25.9,12,2,8.3,46,0,0,13.1,0,0,0,0,0,0.0
949453113,8985,12,5.1,8985,6.7,66,3.5,8985,8985,27.5,2,8985,27.5,6,4,8.3,46,0,0,13.1,0,0,0,0,0,0.0
949453128,8985,14,5.1,8985,8.3,66,3.5,8985,8985,27.5,2,8985,29.1,4,2,8.3,46,1288,0,13.1,0,0,0,0,0,0.0
949526277,8562,64,8.3,8527,14.7,34,11.5,8315,8491,33.9,44,8527,9.9,151,2,14.7,45,1288,0,17.9,0,0,0,0,0,0.0
949526292,8562,57,8.3,8527,13.1,34,11.5,8280,6448,33.9,2,8527,9.9,172,2,14.7,46,1296,0,17.9,0,0,0,0,0,0.0
949526307,8597,104,8.3,8562,13.1,32,11.5,8315,7364,32.3,2,8562,9.9,177,2,14.7,46,1256,0,17.9,0,0,0,0,0,0.0
949526322,8668,185,8.3,8597,13.1,29,11.5,8350,7928,30.7,2,8597,9.9,162,2,14.7,45,1320,0,17.9,0,0,0,0,0,0.0
949559486,8527,76,6.7,8527,13.1,49,9.9,8280,8491,38.7,91,8456,11.5,44,2,14.7,45,1248,0,16.3,0,0,0,0,0,0.0
949559501,8527,72,6.7,8491,13.1,44,9.9,8245,8421,37.1,42,8456,9.9,83,2,14.7,46,1232,0,17.9,0,0,0,0,0,0.0
949559516,8527,68,6.7,8491,13.1,38,9.9,8245,8386,35.5,10,8491,9.9,125,2,14.7,45,1280,0,17.9,0,0,0,0,0,0.0
949559531,8527,64,6.7,8527,11.5,36,9.9,8280,4122,33.9,2,8527,8.3,172,2,14.7,46,1288,0,17.9,0,0,0,0,0,0.0
949559546,8562,78,6.7,8527,11.5,32,9.9,8315,4474,32.3,2,8562,8.3,213,2,14.7,46,1224,0,17.9,0,0,0,0,0,0.0
949559561,8632,117,6.7,8562,11.5,32,9.9,8350,5532,30.7,2,8597,9.9,249,2,14.7,46,1296,0,17.9,0,0,0,0,0,0.0
949559576,8703,170,8.3,8632,9.9,32,9.9,8386,7117,27.5,2,8668,9.9,273,2,14.7,45,1280,0,17.9,0,0,0,0,0,0.0
949559637,8985,57,13.1,8985,9.9,0,11.5,8985,8914,21.1,2,8985,14.7,29,2,14.7,46,1328,0,17.9,0,0,0,0,0,0.0
949559652,8985,57,14.7,8985,9.9,0,11.5,8985,8985,19.5,2,8985,14.7,29,2,16.3,47,1336,0,17.9,0,0,0,0,0,0.0
949814993,8668,98,5.1,8703,16.3,134,9.9,8386,8668,43.5,283,8562,8.3,17,2,13.1,46,0,0,16.3,0,0,0,0,0,0.0
949997247,8985,4,9.9,8985,-1.3,0,0.3,8985,8985,-6.1,81,8985,38.7,2,4,9.9,46,1304,0,9.9,0,0,0,0,0,0.0
949997262,8985,4,9.9,8985,-1.3,0,0.3,8985,8985,-4.5,81,8985,38.7,2,2,9.9,46,1232,0,11.5,0,0,0,0,0,0.0
949997277,8985,4,9.9,8985,0.3,4,0.3,8985,8985,-2.9,76,8985,38.7,2,2,9.9,46,1280,0,11.5,0,0,0,0,0,0.0
949997292,8985,4,11.5,8985,0.3,12,0.3,8985,8985,-1.3,68,8985,37.1,2,4,9.9,47,1440,0,11.5,0,0,0,0,0,0.0
949997307,8985,4,11.5,8985,0.3,21,0.3,8985,8985,-1.3,57,8985,37.1,2,2,9.9,46,1288,0,11.5,0,0,0,0,0,0.0
949997322,8985,4,11.5,8985,0.3,32,0.3,8985,8985,0.3,49,8985,37.1,2,4,9.9,46,1152,0,11.5,0,0,0,0,0,0.0
949997337,8985,4,11.5,8985,0.3,36,0.3,8985,8985,1.9,42,8985,38.7,2,2,9.9,46,1312,0,11.5,0,0,0,0,0,0.0
949997352,8985,4,11.5,8985,1.9,38,0.3,8985,8985,1.9,42,8985,38.7,2,2,9.9,47,1296,0,11.5,0,0,0,0,0,0.0
949997368,8985,4,11.5,8985,1.9,34,1.9,8985,8985,3.5,44,8985,38.7,2,4,9.9,46,1440,0,11.5,0,0,0,0,0,0.0
949997383,8985,4,11.5,8985,1.9,27,1.9,8985,8985,3.5,51,8985,38.7,2,4,9.9,46,1296,0,11.5,0,0,0,0,0,0.0
950325464,8985,29,0.3,8985,9.9,36,5.1,8985,8985,16.3,2,8985,45.1,14,2,11.5,46,1280,0,13.1,0,0,0,0,0,0.0
950325479,8985,40,0.3,8985,9.9,38,5.1,8985,8985,16.3,2,8985,45.1,4,2,11.5,46,1328,0,13.1,0,0,0,0,0,0.0
950325494,8985,53,0.3,8985,9.9,27,5.1,8985,8985,14.7,2,8985,45.1,2,2,11.5,46,0,0,13.1,0,0,0,0,0,0.0
950325509,8985,61,0.3,8985,9.9,21,5.1,8985,8985,13.1,2,8985,46.7,2,2,11.5,47,1384,0,13.1,0,0,0,0,0,0.0
950325599,8668,81,3.5,8668,9.9,78,5.1,8386,8527,8.3,8,8703,45.1,360,2,11.5,45,1320,0,13.1,0,0,0,0,0,0.0
950325614,8985,49,3.5,8985,9.9,34,6.7,8985,8985,8.3,2,8985,45.1,2,2,13.1,46,1272,0,14.7,0,0,0,0,0,0.0
950325629,8668,70,3.5,8632,9.9,59,6.7,8386,8562,6.7,23,8703,45.1,345,2,13.1,45,1296,0,14.7,0,0,0,0,0,0.0
950325645,8668,61,3.5,8632,8.3,51,6.7,8386,8562,6.7,29,8703,43.5,339,2,13.1,46,0,0,14.7,0,0,0,0,0,0.0
950325660,8632,53,3.5,8632,8.3,44,6.7,8386,8562,5.1,32,8668,43.5,330,2,13.1,45,1288,0,14.7,0,0,0,0,0,0.0
950325675,8632,44,3.5,8632,8.3,38,6.7,8386,8562,5.1,29,8668,41.9,320,2,13.1,46,1352,0,14.7,0,0,0,0,0,0.0
950325690,8597,38,3.5,8597,8.3,32,6.7,8350,8527,3.5,29,8632,41.9,305,2,13.1,46,1280,0,14.7,0,0,0,0,0,0.0
950325705,8597,34,3.5,8597,8.3,27,6.7,8350,8527,3.5,29,8632,40.3,285,2,13.1,45,1224,0,14.7,0,0,0,0,0,0.0
950414321,8985,53,8.3,8985,6.7,12,3.5,8985,8985,32.3,19,8985,35.5,2,2,9.9,46,1368,0,13.1,0,0,0,0,0,0.0
950414336,8985,55,8.3,8985,6.7,12,3.5,8985,8985,32.3,14,8985,35.5,2,2,9.9,46,1240,0,13.1,0,0,0,0,0,0.0
950414351,8985,59,8.3,8985,5.1,12,5.1,8985,8985,32.3,10,8985,33.9,2,2,9.9,46,1296,0,13.1,0,0,0,0,0,0.0
950414366,8985,61,9.9,8985,5.1,14,5.1,8985,8985,33.9,6,8985,33.9,2,2,9.9,46,1312,0,13.1,0,0,0,0,0,0.0
950414381,8985,59,9.9,8985,5.1,21,5.1,8985,8985,33.9,4,8985,32.3,2,2,11.5,46,1296,0,13.1,0,0,0,0,0,0.0
950414396,8985,53,9.9,8985,5.1,25,5.1,8985,8985,33.9,4,8985,30.7,2,2,11.5,46,1280,0,13.1,0,0,0,0,0,0.0
950414411,8985,49,9.9,8985,5.1,27,5.1,8985,8985,35.5,6,8985,30.7,2,2,11.5,46,1320,0,13.1,0,0,0,0,0,0.0
950497384,8985,46,6.7,8985,3.5,36,1.9,8985,8985,29.1,2,8985,30.7,2,2,6.7,46,1344,0,11.5,0,0,0,0,0,0.0
950497399,8985,46,6.7,8985,3.5,36,1.9,8985,8985,30.7,2,8985,30.7,2,2,6.7,46,1352,0,11.5,0,0,0,0,0,0.0
950497414,8985,46,6.7,8985,3.5,36,1.9,8985,8985,30.7,2,8985,30.7,2,2,8.3,46,1448,0,11.5,0,0,0,0,0,0.0
950497429,8985,49,6.7,8985,3.5,34,1.9,8985,8985,32.3,2,8985,30.7,2,2,8.3,46,0,0,11.5,0,0,0,0,0,0.0
950497444,8985,49,6.7,8985,3.5,34,1.9,8985,8985,32.3,2,8985,30.7,2,2,8.3,46,1400,0,11.5,0,0,0,0,0,0.0
950497459,8985,49,6.7,8985,3.5,34,1.9,8985,8985,33.9,2,8985,30.7,4,2,8.3,46,1432,0,11.5,0,0,0,0,0,0.0
950497474,8985,46,6.7,8985,3.5,34,3.5,8985,8985,35.5,2,8985,29.1,4,2,8.3,46,1336,0,11.5,0,0,0,0,0,0.0
950497489,8985,44,8.3,8985,3.5,36,3.5,8985,8985,35.5,2,8985,29.1,4,2,8.3,46,1296,0,11.5,0,0,0,0,0,0.0
950497505,8985,42,8.3,8985,3.5,38,3.5,8985,8985,37.1,2,8985,29.1,4,2,8.3,46,1328,0,11.5,0,0,0,0,0,0.0
950497520,8985,40,8.3,8985,3.5,40,3.5,8985,8985,37.1,2,8985,29.1,4,2,8.3,46,0,0,11.5,0,0,0,0,0,0.0
950497535,8985,38,8.3,8985,3.5,42,3.5,8985,8985,38.7,2,8985,27.5,4,2,8.3,46,1416,0,11.5,0,0,0,0,0,0.0
950497550,8985,36,8.3,8985,3.5,42,3.5,8985,8985,38.7,2,8985,27.5,4,2,8.3,46,1392,0,11.5,0,0,0,0,0,0.0
950497565,8985,36,8.3,8985,5.1,42,3.5,8985,8985,40.3,2,8985,27.5,4,2,9.9,46,1440,0,11.5,0,0,0,0,0,0.0
950497580,8985,36,8.3,8985,5.1,42,3.5,8985,8985,40.3,2,8985,25.9,4,2,9.9,46,1344,0,11.5,0,0,0,0,0,0.0
950497657,8632,53,6.7,8632,5.1,61,5.1,8350,8632,41.9,279,8562,22.7,46,2,9.9,45,1328,0,11.5,0,0,0,0,0,0.0
950497672,8597,44,6.7,8597,5.1,53,5.1,8350,8632,41.9,256,8527,21.1,40,2,9.9,45,1400,0,11.5,0,0,0,0,0,0.0
950497687,8597,38,5.1,8597,5.1,46,5.1,8350,8597,40.3,232,8527,19.5,42,2,9.9,45,1400,0,11.5,0,0,0,0,0,0.0
950497702,8562,34,5.1,8562,5.1,40,5.1,8315,8597,40.3,211,8527,17.9,49,2,9.9,45,1416,0,11.5,0,0,0,0,0,0.0
950497717,8562,27,5.1,8562,5.1,36,5.1,8315,8562,38.7,189,8527,17.9,61,2,9.9,45,1344,0,11.5,0,0,0,0,0,0.0
950580541,8985,19,-1.3,8985,8.3,17,0.3,8985,8985,11.5,49,8985,35.5,2,4,8.3,46,0,0,11.5,0,0,0,0,0,0.0
950580556,8985,19,-1.3,8985,8.3,23,1.9,8985,8985,13.1,42,8985,35.5,2,2,8.3,46,1320,0,11.5,0,0,0,0,0,0.0
950580571,8985,17,-1.3,8985,8.3,32,1.9,8985,8985,13.1,34,8985,35.5,2,2,8.3,46,1376,0,11.5,0,0,0,0,0,0.0
950580586,8985,17,-1.3,8985,9.9,42,1.9,8985,8985,14.7,23,8985,35.5,2,2,8.3,46,1416,0,11.5,0,0,0,0,0,0.0
950580601,8985,17,-1.3,8985,9.9,51,1.9,8985,8985,14.7,14,8985,37.1,2,2,8.3,46,1336,0,11.5,0,0,0,0,0,0.0
950580616,8985,17,-1.3,8985,9.9,57,1.9,8985,8985,16.3,10,8985,37.1,2,2,8.3,46,0,0,11.5,0,0,0,0,0,0.0
950580631,8985,21,-1.3,8985,9.9,53,1.9,8985,8985,16.3,8,8985,38.7,2,2,8.3,46,1352,0,11.5,0,0,0,0,0,0.0
950580646,8985,27,-1.3,8985,9.9,44,1.9,8985,8985,16.3,12,8985,38.7,2,2,8.3,46,1304,0,11.5,0,0,0,0,0,0.0
950580662,8985,32,-1.3,8985,11.5,32,1.9,8985,8985,16.3,17,8985,38.7,2,2,8.3,46,1392,0,11.5,0,0,0,0,0,0.0
950580677,8985,34,-1.3,8985,11.5,25,1.9,8985,8985,16.3,25,8985,40.3,2,4,8.3,46,1352,0,11.5,0,0,0,0,0,0.0
950669494,8985,10,1.9,8985,6.7,2,3.5,8985,8985,8.3,72,8985,40.3,2,4,9.9,46,1320,0,11.5,0,0,0,0,0,0.0
950669525,8985,17,1.9,8985,6.7,17,3.5,8985,8985,9.9,51,8985,38.7,2,2,9.9,46,1320,0,11.5,0,0,0,0,0,0.0
950669540,8985,19,1.9,8985,6.7,29,3.5,8985,8985,11.5,36,8985,38.7,2,2,9.9,46,1408,0,11.5,0,0,0,0,0,0.0
950669555,8985,19,1.9,8985,6.7,44,3.5,8985,8985,11.5,21,8985,38.7,2,2,9.9,46,1312,0,11.5,0,0,0,0,0,0.0
950669570,8985,17,1.9,8985,6.7,57,3.5,8985,8985,13.1,8,8985,38.7,2,4,9.9,46,0,0,11.5,0,0,0,0,0,0.0
950669585,8985,14,1.9,8985,6.7,66,3.5,8985,8985,13.1,2,8985,38.7,2,2,9.9,46,0,0,13.1,0,0,0,0,0,0.0
950669600,8985,12,1.9,8985,8.3,70,3.5,8985,8985,13.1,2,8985,38.7,2,2,9.9,46,1408,0,13.1,0,0,0,0,0,0.0
950669615,8985,14,1.9,8985,8.3,68,3.5,8985,8985,13.1,2,8985,38.7,2,4,9.9,46,1408,0,13.1,0,0,0,0,0,0.0
950669630,8985,19,0.3,8985,8.3,64,3.5,8985,8985,13.1,2,8985,38.7,2,2,9.9,46,0,0,13.1,0,0,0,0,0,0.0
950669645,8985,23,0.3,8985,8.3,55,3.5,8985,8985,13.1,6,8985,38.7,2,2,9.9,46,1328,0,13.1,0,0,0,0,0,0.0
950752726,8985,34,3.5,8985,5.1,10,0.3,8985,8985,37.1,2,8985,19.5,38,2,6.7,46,1368,0,11.5,0,0,0,0,0,0.0
950752741,8985,42,3.5,8985,5.1,14,0.3,8985,8985,37.1,2,8985,19.5,27,2,6.7,46,1376,0,11.5,0,0,0,0,0,0.0
950752756,8985,53,3.5,8985,5.1,14,1.9,8985,8985,37.1,2,8985,21.1,17,2,6.7,46,1312,0,11.5,0,0,0,0,0,0.0
950752771,8985,61,3.5,8985,5.1,17,1.9,8985,8985,37.1,2,8985,22.7,8,2,6.7,46,1408,0,11.5,0,0,0,0,0,0.0
950752786,8985,68,5.1,8985,5.1,14,1.9,8985,8985,37.1,2,8985,22.7,4,2,6.7,47,1392,0,11.5,0,0,0,0,0,0.0
950752801,8985,68,5.1,8985,5.1,14,1.9,8985,8985,38.7,2,8985,22.7,2,4,6.7,46,1424,0,11.5,0,0,0,0,0,0.0
950752816,8985,68,5.1,8985,5.1,17,1.9,8985,8985,38.7,2,8985,22.7,2,2,6.7,46,1432,0,11.5,0,0,0,0,0,0.0
950752831,8985,64,6.7,8985,5.1,19,1.9,8985,8985,38.7,2,8985,22.7,2,2,6.7,46,1408,0,11.5,0,0,0,0,0,0.0
950752847,8985,59,6.7,8985,5.1,23,1.9,8985,8985,38.7,2,8985,22.7,4,2,8.3,46,1384,0,11.5,0,0,0,0,0,0.0
950752862,8985,53,6.7,8985,5.1,25,1.9,8985,8985,40.3,2,8985,22.7,6,2,8.3,46,1312,0,11.5,0,0,0,0,0,0.0
950752877,8985,42,6.7,8985,5.1,25,1.9,8985,8985,40.3,2,8985,22.7,17,2,8.3,46,1424,0,11.5,0,0,0,0,0,0.0
950752892,8985,34,6.7,8985,5.1,23,1.9,8985,8985,40.3,2,8985,21.1,27,2,8.3,46,1352,0,11.5,0,0,0,0,0,0.0
950752907,8985,23,8.3,8985,5.1,21,1.9,8985,8985,41.9,2,8985,21.1,38,2,8.3,46,1352,0,11.5,0,0,0,0,0,0.0
950752922,8985,17,8.3,8985,3.5,17,3.5,8985,8985,41.9,2,8985,21.1,49,2,8.3,46,1432,0,11.5,0,0,0,0,0,0.0
950752937,8985,14,8.3,8985,3.5,14,3.5,8985,8985,41.9,2,8985,19.5,53,2,8.3,46,1320,0,11.5,0,0,0,0,0,0.0
950752952,8985,14,8.3,8985,3.5,12,3.5,8985,8985,43.5,2,8985,19.5,55,2,8.3,46,1456,0,11.5,0,0,0,0,0,0.0
954465352,70,0,-17.3,70,-14.1,0,5.1,8104,70,-14.1,0,70,-14.1,0,2,11.5,46,1264,0,19.5,0,0,0,0,0,0.0
954465382,70,0,-17.3,70,-14.1,0,3.5,8104,70,-15.7,0,70,-14.1,0,2,11.5,45,1200,0,19.5,0,0,0,0,0,0.0
954465397,70,0,-17.3,70,-14.1,0,3.5,8104,70,-15.7,0,70,-14.1,0,2,11.5,46,1264,0,19.5,0,0,0,0,0,0.0
954465412,70,0,-17.3,70,-15.7,0,3.5,8104,70,-15.7,0,70,-14.1,0,2,11.5,46,1272,0,19.5,0,0,0,0,0,0.0
954465427,70,0,-17.3,70,-15.7,0,3.5,8104,70,-15.7,0,70,-14.1,0,2,11.5,45,1232,0,19.5,0,0,0,0,0,0.0
954465442,70,0,-17.3,70,-15.7,0,3.5,8104,70,-15.7,0,70,-14.1,0,2,11.5,45,1264,0,19.5,0,0,0,0,0,0.0
954465457,70,0,-17.3,70,-15.7,0,3.5,8104,70,-17.3,0,70,-14.1,0,2,11.5,45,1296,0,19.5,0,0,0,0,0,0.0
954465472,70,0,-17.3,70,-17.3,0,3.5,8104,70,-17.3,0,70,-14.1,0,2,11.5,46,1320,0,19.5,0,0,0,0,0,0.0
954465487,70,0,-18.9,70,-17.3,0,3.5,8104,70,-17.3,0,70,-14.1,0,2,11.5,45,1320,0,19.5,0,0,0,0,0,0.0
954465502,70,0,-18.9,70,-17.3,0,3.5,8104,70,-17.3,0,70,-14.1,0,2,11.5,46,1296,0,19.5,0,0,0,0,0,0.0
954465517,70,0,-18.9,70,-17.3,0,3.5,8069,70,-17.3,0,70,-14.1,0,2,11.5,46,1272,0,19.5,0,0,0,0,0,0.0
954465533,70,0,-18.9,70,-18.9,0,3.5,8104,70,-17.3,0,70,-14.1,0,2,11.5,46,1336,0,17.9,0,0,0,0,0,0.0
954465548,70,0,-18.9,70,-18.9,0,1.9,8104,70,-18.9,0,70,-14.1,0,2,11.5,45,1288,0,17.9,0,0,0,0,0,0.0
954465563,70,0,-18.9,70,-18.9,0,1.9,8104,70,-18.9,0,70,-14.1,0,2,11.5,45,1304,0,17.9,0,0,0,0,0,0.0
954465578,70,0,-18.9,70,-18.9,0,1.9,8104,70,-18.9,0,70,-14.1,0,2,11.5,45,1320,0,17.9,0,0,0,0,0,0.0
954465608,70,0,-20.5,70,-18.9,0,1.9,8104,70,-18.9,0,70,-14.1,0,2,9.9,45,1248,0,17.9,0,0,0,0,0,0.0
954465623,70,0,-20.5,70,-20.5,0,1.9,8069,70,-18.9,0,70,-14.1,0,2,9.9,45,1288,0,17.9,0,0,0,0,0,0.0
954465638,70,0,-20.5,70,-20.5,0,1.9,8104,70,-18.9,0,70,-12.5,0,2,9.9,44,1320,0,17.9,0,0,0,0,0,0.0
954465653,70,0,-20.5,70,-20.5,0,1.9,8069,70,-20.5,0,70,-14.1,0,2,9.9,44,0,0,17.9,0,0,0,0,0,0.0
955402485,8773,369,45.1,352,-1.3,0,14.7,8386,317,-2.9,0,8632,30.7,162,2,21.1,46,1272,0,22.7,0,0,0,0,0,0.0
955402500,8773,375,45.1,387,-1.3,0,14.7,8386,317,-4.5,0,8632,30.7,136,2,21.1,45,1304,0,22.7,0,0,0,0,0,0.0
955402530,8738,373,45.1,352,-1.3,0,14.7,8386,317,-4.5,0,8597,30.7,113,2,21.1,45,1312,0,22.7,0,0,0,0,0,0.0
955402545,8738,366,45.1,387,-1.3,0,14.7,8386,317,-4.5,0,8597,29.1,117,2,21.1,45,1296,0,22.7,0,0,0,0,0,0.0
955402575,8738,334,45.1,352,-1.3,0,14.7,8386,317,-4.5,0,8632,29.1,151,2,21.1,46,0,0,22.7,0,0,0,0,0,0.0
955402590,8703,260,45.1,352,-2.9,0,14.7,8350,317,-4.5,0,8597,27.5,145,2,21.1,46,0,0,22.7,0,0,0,0,0,0.0
955402605,8386,19,45.1,281,-2.9,0,14.7,8174,246,-4.5,0,8315,27.5,12,2,21.1,45,1272,0,22.7,0,0,0,0,0,0.0
955402620,6518,4,43.5,246,-2.9,0,14.7,8174,246,-6.1,0,5673,27.5,2,2,21.1,46,1344,0,22.7,0,0,0,0,0,0.0
955402635,563,0,41.9,246,-2.9,0,14.7,8139,246,-6.1,0,599,27.5,2,2,21.1,45,1288,0,22.7,0,0,0,0,0,0.0
955402650,422,0,40.3,246,-2.9,0,14.7,8139,246,-6.1,0,493,25.9,0,2,21.1,46,1272,0,22.7,0,0,0,0,0,0.0
955402665,317,0,37.1,246,-2.9,0,14.7,8139,246,-6.1,0,422,24.3,0,2,21.1,46,1304,0,22.7,0,0,0,0,0,0.0
955402697,246,0,32.3,246,-2.9,0,13.1,8139,211,-6.1,0,317,22.7,0,2,21.1,46,1328,0,22.7,0,0,0,0,0,0.0
955402712,246,0,30.7,246,-2.9,0,13.1,8139,211,-6.1,0,281,21.1,0,2,21.1,46,1272,0,22.7,0,0,0,0,0,0.0
955402727,246,0,27.5,211,-2.9,0,13.1,8139,211,-6.1,0,246,19.5,0,2,21.1,45,1280,0,22.7,0,0,0,0,0,0.0
955402742,211,0,25.9,211,-4.5,0,13.1,8139,211,-6.1,0,246,19.5,0,2,21.1,46,1280,0,22.7,0,0,0,0,0,0.0
955402757,211,0,24.3,211,-4.5,0,13.1,8139,211,-6.1,0,211,17.9,0,2,21.1,45,1312,0,22.7,0,0,0,0,0,0.0
955402772,211,0,22.7,211,-4.5,0,13.1,8139,211,-6.1,0,211,16.3,0,2,21.1,46,0,0,22.7,0,0,0,0,0,0.0
955402787,211,0,21.1,211,-4.5,0,13.1,8139,211,-7.7,0,211,16.3,0,2,21.1,45,1264,0,22.7,0,0,0,0,0,0.0
955402802,211,0,19.5,211,-4.5,0,13.1,8139,211,-7.7,0,211,14.7,0,2,21.1,46,1256,0,22.7,0,0,0,0,0,0.0
955402817,211,0,17.9,211,-4.5,0,13.1,8139,211,-7.7,0,211,14.7,0,2,21.1,45,1280,0,22.7,0,0,0,0,0,0.0
955402832,211,0,16.3,211,-4.5,0,13.1,8139,211,-7.7,0,211,13.1,0,2,21.1,46,1312,0,22.7,0,0,0,0,0,0.0
955402847,211,0,14.7,211,-6.1,0,13.1,8139,211,-7.7,0,211,11.5,0,2,19.5,45,1264,0,22.7,0,0,0,0,0,0.0
955402862,211,0,14.7,211,-6.1,0,13.1,8139,211,-7.7,0,211,11.5,0,2,19.5,46,1296,0,22.7,0,0,0,0,0,0.0
